StateAbbr,PlaceName,PlaceFIPS,TractFIPS,Place_TractID,Population2010,ACCESS2_CrudePrev,ARTHRITIS_CrudePrev,BINGE_CrudePrev,BPHIGH_CrudePrev,BPMED_CrudePrev,CANCER_CrudePrev,CASTHMA_CrudePrev,CHD_CrudePrev,CHECKUP_CrudePrev,CHOLSCREEN_CrudePrev,COLON_SCREEN_CrudePrev,COPD_CrudePrev,COREM_CrudePrev,COREW_CrudePrev,CSMOKING_CrudePrev,DENTAL_CrudePrev,DIABETES_CrudePrev,HIGHCHOL_CrudePrev,KIDNEY_CrudePrev,LPA_CrudePrev,MAMMOUSE_CrudePrev,MHLTH_CrudePrev,OBESITY_CrudePrev,PAPTEST_CrudePrev,PHLTH_CrudePrev,SLEEP_CrudePrev,STROKE_CrudePrev,TEETHLOST_CrudePrev,Geolocation
IL,Chicago,1714000,17031140601,1714000-17031140601,"2,786",21.9,17.6,22.1,28.1,69.7,4.3,8.6,4.7,65.5,68.2,52.2,4.9,29.7,25.4,16.6,56.8,9.7,36.1,2.6,28,73.2,11.7,28.3,82.4,11.7,34.9,2.3,13.5,"(41.96464719010, -87.7258908723)"
IL,Chicago,1714000,17031140602,1714000-17031140602,"5,397",22.9,15.9,22.4,25,64.4,3.4,9,4.1,63.5,65.4,49.2,4.9,28.5,22.3,18.7,51.9,9,32.3,2.6,28.8,76.1,13,31.6,83.5,12.1,36,2.2,15.6,"(41.96465209630, -87.7210165820)"
IL,Chicago,1714000,17031140701,1714000-17031140701,"2,933",16.9,13.2,25.2,21.9,62.8,3.3,7.8,3.2,63.9,69.9,54,3.4,31.2,27.2,14.6,61.8,7.1,29.6,2,22.1,76.8,10.4,27.7,85.1,9,34,1.6,9.4,"(41.96703747740, -87.7126524873)"
IL,Chicago,1714000,17031140702,1714000-17031140702,"6,187",24.1,15.7,22.8,25.2,63.9,3.4,9.1,4.1,62.9,64.7,49.3,4.8,28.2,22.8,18.5,52.4,8.9,32.9,2.6,28.7,75.3,13.1,31.6,84.1,12.3,35.3,2.2,15.2,"(41.96354821000, -87.7135753129)"
IL,Chicago,1714000,17031140800,1714000-17031140800,"6,825",14.5,16.8,24.4,23.4,67.3,4.5,8.3,4,65.5,74.7,58.3,4.4,34.6,27.7,15.2,64,7.5,31.1,2.3,21.5,76.5,10.6,27.7,85.7,9.8,32.5,2,10.7,"(41.96449419250, -87.7027751325)"
IL,Chicago,1714000,17031150200,1714000-17031150200,"7,540",13.4,20.8,23.1,27.4,70.6,5.5,9.1,5.2,66.9,75.4,57.2,5.8,35,27.8,17.3,62.3,8.6,34.7,2.7,23.4,75.8,11.8,29.7,85.2,11.7,33.3,2.6,12.5,"(41.96067491960, -87.7524131015)"
IL,Chicago,1714000,17031150300,1714000-17031150300,"7,198",11,21.6,23.9,27.9,73.3,6.4,8.6,5.2,68.7,78.5,62.8,5.3,38.8,30.4,15,68.6,8,35.2,2.5,20.7,76.3,10.3,27.1,85.3,10.4,31.2,2.4,10.2,"(41.96051811180, -87.7622858965)"
IL,Chicago,1714000,17031150401,1714000-17031150401,"4,793",12.7,23,23.3,28.9,73.8,6.6,9,5.7,68.5,78.5,60,6.1,36.3,28.9,17,64.9,8.9,36.1,2.7,23.4,74.8,11.2,28.2,84.3,11.7,32.2,2.7,12.3,"(41.96456765640, -87.7722648137)"
IL,Chicago,1714000,17031150402,1714000-17031150402,"3,886",13.5,21.6,23.7,27.7,72.1,6,8.9,5.5,67.7,77.1,59.3,5.8,35.5,28.6,17,64.2,8.6,35.2,2.7,23.3,75.3,11.3,28.6,84.5,11.5,32.7,2.6,12.3,"(41.95679796560, -87.7720436134)"
IL,Chicago,1714000,17031150501,1714000-17031150501,"3,648",11.2,23.6,23.1,30.3,75.2,7.1,8.8,6,69.5,78.7,61.4,6,38.4,29.7,15.8,67.3,8.7,37.1,2.8,22.2,74,10.6,27.1,84.5,11.3,31.5,2.8,11.4,"(41.96447627720, -87.7819638253)"
IL,Chicago,1714000,17031150502,1714000-17031150502,"4,205",13.7,23.2,21.9,30.2,73.5,6.2,9.2,6,68.2,75.9,58.4,6.5,35,27.5,17.6,61.9,9.6,37.1,2.9,24.8,75.1,11.9,29.8,84.6,12.5,33.3,2.9,13.4,"(41.95677846410, -87.7818413578)"
IL,Chicago,1714000,17031150600,1714000-17031150600,"4,163",14.1,20.7,24.3,27.7,71.6,5.7,8.8,5.2,67.2,75.5,59,5.6,36.4,28.8,16.7,64.3,8.4,35.1,2.6,23,75.6,11.3,29,84.8,11.2,32.7,2.5,12.1,"(41.94947309630, -87.7717578338)"
IL,Chicago,1714000,17031150700,1714000-17031150700,"4,608",16.1,22.1,22.3,29,72.4,5.8,9.1,5.8,67.4,75.3,56,6.2,33.8,26.3,17.3,60.5,9.7,36.3,2.9,25.6,75.7,11.9,30.6,84.6,12.6,33.1,2.9,14.1,"(41.94959156710, -87.7619580302)"
IL,Chicago,1714000,17031150800,1714000-17031150800,"5,280",18.4,19.3,23.8,26.7,69.1,4.9,9.2,4.9,65.9,72.4,56.8,5.5,34.1,26.4,17.4,60.4,8.8,34.5,2.6,25.2,75.3,12,30.1,84.3,11.9,33.6,2.4,13.3,"(41.94970861310, -87.7521181621)"
IL,Chicago,1714000,17031151001,1714000-17031151001,"2,819",22.3,21.3,21.2,29.5,70.9,5,9.5,5.9,65.9,69.9,51.8,6.6,29.9,23,18.6,53.7,10.7,37,3.1,29.9,74.7,13.3,32.9,84.2,14.2,34.3,3.1,17.5,"(41.94238266330, -87.7543526995)"
IL,Chicago,1714000,17031151002,1714000-17031151002,"4,567",20.6,19,23.5,26.3,68.5,4.6,9,4.8,65.4,71.8,54.4,5.5,31.8,25.8,17.7,57.6,9.3,34.2,2.7,26.9,75.8,12.3,31.6,84.3,12.4,34.3,2.4,14,"(41.94249177490, -87.7471553840)"
IL,Chicago,1714000,17031151100,1714000-17031151100,"5,458",18.9,22.8,21.9,30.7,72.4,5.7,9.6,6.1,66.7,72.2,54.9,6.9,32.2,25.4,19.3,56.8,10.2,38.1,3,28.3,74,13,31.4,83.3,13.9,34,3.1,16.4,"(41.94229034320, -87.7617175180)"
IL,Chicago,1714000,17031151200,1714000-17031151200,"3,884",16.1,23.2,22.2,30.5,73.7,6.2,9.1,6.1,68,75.5,57.3,6.5,33.8,26.9,17.9,60.7,10,37.7,3,26.4,74.6,11.8,29.9,83.5,12.8,33.2,3,14.2,"(41.94216898590, -87.7714953484)"
IL,Chicago,1714000,17031160100,1714000-17031160100,"2,485",13.5,21.4,22.3,28.8,72.3,5.8,9,5.4,67.7,76.2,57.9,5.8,35.2,27.7,17.1,62.5,9.2,35.9,2.7,24,75.6,11.5,28.7,84.2,11.8,33.4,2.7,12.4,"(41.96462845190, -87.7427950936)"
IL,Chicago,1714000,17031160200,1714000-17031160200,"3,443",9.4,18.9,24.2,25.9,71.5,5.6,8.2,4.3,68.4,79.5,62.7,4.3,38.9,31,12.8,71.4,7.4,33.8,2.3,18.2,77.3,9.4,26.1,86.6,9.1,30.8,2,7.5,"(41.95879098410, -87.7384019916)"
IL,Chicago,1714000,17031160300,1714000-17031160300,"3,785",12.6,19.7,23.6,28.2,70.4,5.3,8.9,4.9,67,74.2,58.6,5.3,35,27.7,17,62.4,8.4,34.4,2.6,22.3,76.5,11.3,28.9,84.9,10.9,33.6,2.5,11.8,"(41.95726822210, -87.7308957633)"
IL,Chicago,1714000,17031160400,1714000-17031160400,"4,768",16.9,18.5,23.6,28,68.1,4.6,9,4.7,65.3,70.2,54.7,5.3,32.3,26.2,17.9,59.1,8.7,35.1,2.6,24.9,76.4,12.1,30.7,85.2,11.8,34.1,2.4,13.3,"(41.95736577070, -87.7228238529)"
IL,Chicago,1714000,17031160501,1714000-17031160501,"4,188",21.4,16.8,22.2,26.1,66.8,3.9,8.8,4.5,64.8,68,51.3,4.8,30.3,24.1,17,55.7,9.3,33.7,2.6,27.4,75.9,12.2,30.7,84.4,11.9,34.7,2.3,14.2,"(41.95920982700, -87.7129731664)"
IL,Chicago,1714000,17031160502,1714000-17031160502,"3,550",20.6,16.4,23.5,24.5,64.9,3.8,8.9,4.1,64,68.7,53.1,4.8,29.8,24.7,18.2,55.9,8.6,32.1,2.5,26.6,76.2,12.5,31.2,84.6,11.6,35,2.1,13.1,"(41.95558410190, -87.7130876518)"
IL,Chicago,1714000,17031160601,1714000-17031160601,"3,490",16.6,15.7,25.4,23.9,64,4,9.1,3.6,64,69.4,55.9,4.5,33.8,27.2,17.3,61.5,7.1,31.2,2.2,22.6,76,12,29,85.5,10.4,33.8,1.9,11.7,"(41.95953153110, -87.7021490876)"
IL,Chicago,1714000,17031160602,1714000-17031160602,"3,589",16.4,16.2,24.8,23.9,65.2,4.1,8.8,3.8,64.6,71.3,56.1,4.5,32.6,26.1,17.2,60.9,7.7,31.3,2.3,23.3,76.4,11.8,29.4,85.6,10.5,34.1,2,11.3,"(41.95609292530, -87.7006347391)"
IL,Chicago,1714000,17031160700,1714000-17031160700,"5,893",15.9,19.3,22.4,28.4,72.1,5.4,8.3,5,67.6,74.6,57.8,4.8,34.3,27.1,14.4,63.7,9.1,35.6,2.7,23.6,76.1,10.4,27.8,85,10.8,32.3,2.4,11.5,"(41.95041900070, -87.7019832934)"
IL,Chicago,1714000,17031160800,1714000-17031160800,"5,148",15.8,16.2,25,24.2,67.6,4.5,8.1,4,66,73.2,59.7,4,35.2,28.8,14,65.4,7.7,32.1,2.3,21.4,76.9,10.2,27.8,85.7,9.6,32.3,1.9,9.6,"(41.95021313570, -87.7128145773)"
IL,Chicago,1714000,17031160900,1714000-17031160900,"2,405",9.9,18.8,24.9,25.9,71.3,5.7,8.1,4.3,68.6,80.1,63.9,4.2,38.8,31.6,13.1,71.7,7.4,33.3,2.3,18.3,77.6,9.3,26.6,86.5,9.1,31.1,2,7.6,"(41.95008208410, -87.7226082331)"
IL,Chicago,1714000,17031161000,1714000-17031161000,"1,707",9.7,18.6,26.2,25.4,70.1,5.6,8.5,4.1,67.5,78.4,64.2,4.4,39,31.8,14.3,71.1,6.8,32.8,2.2,17.9,77.4,9.9,26.6,86.7,9.1,31,2,8.2,"(41.94997670000, -87.7306829266)"
IL,Chicago,1714000,17031161100,1714000-17031161100,"1,861",7.4,17.4,26.8,24.5,70.2,5.7,7.8,3.8,68.6,82.3,67.2,3.6,41.9,34.9,11.8,76.3,6.2,32,2,15.1,77.8,8.3,24.7,87.6,7.7,29.9,1.7,6.1,"(41.94987713210, -87.7381512471)"
IL,Chicago,1714000,17031161200,1714000-17031161200,"2,930",20.2,17.9,22.7,25.9,68.2,4.4,8.6,4.7,65.4,72,53.3,5,31.3,25.2,16.6,58.2,9.4,34,2.6,26.7,75.9,11.7,30.7,84.3,11.9,33.9,2.3,13.2,"(41.94254895550, -87.7385700745)"
IL,Chicago,1714000,17031161300,1714000-17031161300,"4,117",20.7,20.7,22.1,29.2,70.4,5,9.2,5.5,65.8,70.1,54.5,6.2,31.2,24.5,18.7,55.1,10,36.4,3,28.5,75.5,12.8,32.6,84.3,13.3,34.4,2.9,16.2,"(41.94269945170, -87.7310023082)"
IL,Chicago,1714000,17031170100,1714000-17031170100,"1,752",11.5,36.3,15.3,42,83.4,11.4,9.2,11,76,84.8,61.2,9.6,35.8,26.1,15.1,62.6,13.6,44.3,4.6,29.2,73.8,10.4,28.1,83.5,15.5,30,5.4,15.5,"(41.95585952160, -87.7948166406)"
IL,Chicago,1714000,17031170200,1714000-17031170200,"3,892",14.3,22.1,23.6,28.6,72.8,6.1,9.3,5.6,67.7,76.3,59.6,6.1,35.9,29,17.2,64.1,8.9,36.3,2.7,23.6,75.1,11.6,28.3,83.8,11.9,32.2,2.6,12.4,"(41.94935283080, -87.7815187828)"
IL,Chicago,1714000,17031170300,1714000-17031170300,"5,129",12.6,23.3,22.9,30.2,74.3,6.5,8.9,6.1,68.3,77.1,59.1,6.3,35.4,27.7,17,63.6,9.3,37.1,2.9,23.7,75.1,11.3,28.9,84.7,12,32.1,2.9,12.6,"(41.94912472800, -87.7968278205)"
IL,Chicago,1714000,17031170400,1714000-17031170400,"3,870",13,25.2,22.3,31.9,75.3,6.9,9.3,6.8,68.7,77.2,59.1,7.2,35.4,27.5,18.5,61.9,10,38.5,3.1,25.1,74.6,12,29.7,84.1,13,32.5,3.3,14.1,"(41.94890811110, -87.8127106839)"
IL,Chicago,1714000,17031170500,1714000-17031170500,"4,980",10,22.9,24.8,29.3,74.4,7,8.7,5.5,69.4,80,64.2,5.6,39.2,31.4,15.7,70,8.1,36.4,2.5,20.4,75.4,10.3,27.2,85,10.6,31.3,2.5,9.7,"(41.95007799750, -87.8288959433)"
IL,Chicago,1714000,17031170600,1714000-17031170600,"2,498",10.6,25.3,22.8,31.8,76,7.4,9.1,6.6,69.9,79.7,60.5,6.7,36.8,29.3,17.1,66.5,9.2,38.2,2.9,23.1,75.2,11.2,27.9,84.3,12.2,31.8,3.1,12.1,"(41.94129424910, -87.8307017439)"
IL,Chicago,1714000,17031170700,1714000-17031170700,"2,980",11.5,24.5,23.6,31.5,75.1,7.1,9,6.4,69,78.1,61.5,6.6,37.1,28.9,17.6,65.5,9,38,2.8,23.2,74.4,11.3,28.4,84.6,12,32,3,12.5,"(41.94148670440, -87.8221641541)"
IL,Chicago,1714000,17031170800,1714000-17031170800,"3,721",12.8,23.3,23.7,29.4,73.6,6.5,9.3,6,67.9,77.2,59.3,6.5,36.2,28.3,18.4,63.5,8.9,36.4,2.8,23.8,75,11.9,28.8,83.9,12.2,32.6,2.9,13.4,"(41.94157616660, -87.8123712763)"
IL,Chicago,1714000,17031170900,1714000-17031170900,"1,713",14.1,22.7,23.6,29.8,73.2,6.3,9.1,5.8,67.9,76.1,58.5,6.3,37,28.4,18.2,63,8.9,36.8,2.7,24.6,73.6,11.7,28.9,84.3,12.1,32.9,2.8,13.6,"(41.93619584600, -87.8116057406)"
IL,Chicago,1714000,17031171000,1714000-17031171000,"7,287",13.3,24.6,22.4,30.8,74.5,6.7,9.3,6.5,68.5,77.3,58.4,7,34.9,27.2,18.4,61.9,9.8,37.6,3,25.2,74.7,12.1,29.7,83.8,13,33,3.2,14.2,"(41.94180711620, -87.7965237446)"
IL,Chicago,1714000,17031171100,1714000-17031171100,"4,110",13.4,20.5,24.4,28,72.5,5.9,8.5,5.1,67.9,75.8,61.2,5.2,37,29.2,15.3,66.8,8.3,35.6,2.5,22,76,10.5,27.2,84.6,10.6,31.6,2.4,10.6,"(41.94205282160, -87.7812865055)"
IL,Chicago,1714000,17031180100,1714000-17031180100,"6,156",16.1,22.8,22.4,30.3,73.6,6.3,9.1,6.1,68.1,75.4,58.3,6.3,34.7,26.8,16.8,61.9,9.7,37.2,3,25.4,75.1,11.6,29.7,84.4,12.5,32.7,2.9,13.8,"(41.93447887370, -87.7986730980)"
IL,Chicago,1714000,17031190100,1714000-17031190100,"2,488",29.9,21.5,19.9,30.5,69.9,4.6,9.6,6.5,64.6,66.1,47.4,7,26,19.5,19.9,45.7,12.6,38,3.6,35.4,75.1,14.4,36.1,84.2,16.2,35.8,3.5,21.3,"(41.93521763870, -87.7443888734)"
IL,Chicago,1714000,17031190200,1714000-17031190200,"5,853",28.1,19.7,20.7,28,68.1,4.3,9.5,5.7,64.2,67.3,47.7,6.3,28.2,21.8,19.1,48.7,11.3,36.1,3.2,33,74.4,14,34.7,84.3,15,35.4,3,19.3,"(41.93511366970, -87.7516489298)"
IL,Chicago,1714000,17031190300,1714000-17031190300,"5,794",21.2,20.8,22.4,28.8,70.6,5,9,5.6,66,71.3,53.8,6.1,31.5,24.6,17.9,56.2,10.3,36.6,2.9,28.5,75,12.5,32.3,84.4,13.3,34.1,2.8,15.5,"(41.93498642160, -87.7614634532)"
IL,Chicago,1714000,17031190401,1714000-17031190401,"4,257",19.4,20,22.3,29.1,71.2,5.2,8.6,5.4,66.9,71.7,56.5,5.4,32.9,26.3,15.8,59.8,9.8,36.9,2.8,26.2,75.6,11.3,30.5,84.7,12,33.3,2.6,13,"(41.93472768340, -87.7809523640)"
IL,Chicago,1714000,17031190402,1714000-17031190402,"5,458",23.8,21,21,29.2,70.3,4.9,9.3,5.9,65.5,69.4,50.5,6.5,29.6,22.5,18.9,51.9,11,36.9,3.2,31.1,75.5,13.3,33.5,84.1,14.4,34.9,3,18.2,"(41.93485963730, -87.7712317707)"
IL,Chicago,1714000,17031190601,1714000-17031190601,"4,545",26.1,17.5,22.3,26.9,67.3,4.1,8.8,4.8,64.8,67.6,50.1,4.9,29.3,22.5,16.5,53.7,10,34.5,2.8,29.7,76.6,12.4,33.1,85,12.8,34.7,2.4,15.5,"(41.92741461840, -87.7804606071)"
IL,Chicago,1714000,17031190602,1714000-17031190602,"5,516",26.1,18.9,22.6,28.2,69.3,4.5,9,5.3,65.4,69.4,52.8,5.4,29.9,23.3,17.2,54.5,10.3,35.7,2.9,29.8,75.1,12.4,32.6,84.4,13.2,34.6,2.6,15.9,"(41.92756040220, -87.7707370673)"
IL,Chicago,1714000,17031190701,1714000-17031190701,"2,955",27.6,17.8,22.1,26.6,65.8,3.8,9.2,4.9,63.6,65.9,48.1,5.5,28.4,21.3,18.5,50.2,10.3,34.7,2.9,31.6,75.8,13.5,34.6,84.8,13.9,35.6,2.6,17.6,"(41.92979591020, -87.7614216626)"
IL,Chicago,1714000,17031190702,1714000-17031190702,"4,869",32.8,18.8,21,27.7,65.3,3.9,9.9,5.5,62.6,62.7,44.7,6.4,25.9,19.8,21.1,44.1,11.1,35.6,3.2,35.4,74.4,15.2,36.4,83.9,15.9,36.5,3,22.4,"(41.92616304280, -87.7610395391)"
IL,Chicago,1714000,17031190800,1714000-17031190800,"6,632",28.8,18.4,21.7,27.5,67.2,4,9.2,5.2,64,66.4,48.4,5.6,27.6,21.7,18.2,49.8,10.8,35.3,3,32.3,75.4,13.4,34.6,84.6,14.2,35.3,2.7,18,"(41.92781863190, -87.7513623676)"
IL,Chicago,1714000,17031190900,1714000-17031190900,"2,040",27.9,21.2,20.2,30.9,71.5,4.8,9,6.4,66.1,69.5,50.5,6.1,27.2,21,17.7,49.8,12.8,38,3.5,33.4,75.5,12.9,35.1,84.9,14.9,35,3.2,17,"(41.92792259620, -87.7441048245)"
IL,Chicago,1714000,17031191000,1714000-17031191000,"2,559",31.1,18.3,21.3,28.6,67,3.8,9.4,5.3,63.8,63.6,46.4,5.6,25.1,20.1,18.4,47.9,11.5,36.8,3.1,33.7,75.3,13.9,35.4,84.1,14.8,35.7,2.7,17.3,"(41.91922980660, -87.7438009998)"
IL,Chicago,1714000,17031191100,1714000-17031191100,"7,414",32.6,17.7,21,27.5,65.4,3.5,9.6,5.1,63,62.7,44.9,5.7,24.6,19.4,19.8,44.8,11.3,35.2,3.1,35.3,75.6,14.7,36.5,84.2,15.2,36.7,2.7,19.7,"(41.91962934220, -87.7509763516)"
IL,Chicago,1714000,17031191200,1714000-17031191200,"3,853",38.2,17.2,20.5,26.9,61.9,3.1,10.2,5.1,60.6,57.6,40.1,6.2,22.4,16.7,22.6,38.2,11.5,34.9,3.3,39,75.1,16.7,38.5,84,17,37.9,2.9,25.1,"(41.92014322920, -87.7608269555)"
IL,Chicago,1714000,17031191301,1714000-17031191301,"5,397",32.6,19.2,19.9,30.3,68.4,3.9,9.8,5.7,64.2,62.7,44.8,6.2,24.4,18.9,19.9,43.9,12.4,37,3.4,36.2,75.5,14.7,36.6,83.9,15.8,36.9,3.2,22.5,"(41.92015218140, -87.7802654497)"
IL,Chicago,1714000,17031191302,1714000-17031191302,"5,034",32.9,18.1,20.5,28,65.5,3.5,9.6,5.3,62.9,62.2,44,6,24.3,18.5,20.5,43.1,11.7,35.5,3.3,36.1,75.7,15,37.3,84.3,15.7,37.1,2.9,21.3,"(41.92022890000, -87.7705333675)"
IL,Chicago,1714000,17031200100,1714000-17031200100,"4,354",23.4,18.6,22.1,27.2,68.9,4.4,8.7,5.1,65.6,70.8,51.6,5.1,29.8,24.2,16.4,56,10.3,35.2,2.9,28.7,75.8,12,32.2,84.7,12.8,34.1,2.5,14.5,"(41.93504812860, -87.7376041955)"
IL,Chicago,1714000,17031200200,1714000-17031200200,"5,427",29.9,19,20.2,28.5,67.6,3.9,9.3,5.5,64.2,65.8,45.5,5.8,25.1,19.1,18.9,46.4,12.1,36.1,3.3,34.7,76.4,14.1,36.6,84.9,15.3,36.2,2.9,18.3,"(41.92785226900, -87.7356282729)"
IL,Chicago,1714000,17031200300,1714000-17031200300,"2,209",33.8,19.8,19.7,29.5,67,3.9,10,6,63.3,63.6,44.5,6.6,23.4,17.7,20.9,42.4,12.7,37.1,3.6,37.4,75.3,15.5,37.9,84.4,16.9,37,3.2,20.8,"(41.92348054200, -87.7341263762)"
IL,Chicago,1714000,17031200401,1714000-17031200401,"3,603",35.1,18.7,20.1,29.5,66,3.6,10.1,5.6,62.5,60,43,6.3,23.2,18.7,21,41.7,12.1,37.1,3.4,37.3,74.8,15.7,37.4,84,16.5,37,3.1,22.6,"(41.91982848440, -87.7375418964)"
IL,Chicago,1714000,17031200402,1714000-17031200402,"4,396",31.2,17,21.2,26.8,65,3.4,9.2,4.9,63.4,64.4,45.5,5.1,24.3,19.6,18.1,47.2,11.3,34.6,3.1,33.5,76.6,13.9,36.4,85,14.5,36.2,2.5,16.4,"(41.91963483230, -87.7296789635)"
IL,Chicago,1714000,17031210100,1714000-17031210100,"4,028",18,16.8,23.4,24.5,65.5,4,8.8,4.3,64.2,70.7,53.2,4.9,32,24.6,17.3,57.7,8.5,31.9,2.6,25,76.7,12.1,31,86.2,11.5,33.9,2.2,13.1,"(41.94286810750, -87.7013309490)"
IL,Chicago,1714000,17031210400,1714000-17031210400,"3,035",23.7,19.5,21.5,29.6,69.5,4.8,8.8,5.5,65.4,67.5,50.7,5.6,29.9,22.2,16.6,53.9,10.4,36.7,3.1,29.5,76.4,12.4,33.2,85.4,13.4,34.1,2.9,17.1,"(41.93575814060, -87.7302981167)"
IL,Chicago,1714000,17031210501,1714000-17031210501,"3,900",24.4,20.6,21.6,28.5,68.3,4.7,9.8,5.7,64.1,66.3,51.5,6.9,29.8,23.8,20.2,50,10.2,36,3.2,30.6,74.4,14.3,34.1,84.3,14.6,34.9,3.1,19.9,"(41.93740129300, -87.7223301340)"
IL,Chicago,1714000,17031210502,1714000-17031210502,"4,486",26.2,21.1,20.8,30.5,69.1,4.6,9.8,6.1,64.1,64.3,48.5,7.2,28.3,21.9,21,47.4,11.2,38,3.3,32.9,74.4,14.8,35.4,84.3,15.5,35.5,3.3,21.1,"(41.93378462670, -87.7220524303)"
IL,Chicago,1714000,17031210601,1714000-17031210601,"3,104",22.2,16.3,24.4,25.5,65.9,4,8.9,4.2,64.3,67.7,53.6,4.6,30.7,25.3,16.8,58.1,8.6,33.7,2.5,26.1,75.6,12,30.1,84.3,11.4,33.8,2.1,12.8,"(41.93763561820, -87.7122139948)"
IL,Chicago,1714000,17031210602,1714000-17031210602,"4,683",22,15.3,24,24.6,64.5,3.7,8.5,4.1,63.8,66.5,53.7,4.3,30.3,23.4,16,56.8,8.5,32.1,2.5,25.9,77.6,11.8,31.5,86.1,11.1,33.6,2.1,12.8,"(41.93416688040, -87.7125728509)"
IL,Chicago,1714000,17031210700,1714000-17031210700,"4,309",20.7,16.5,23.7,24.7,65.3,3.9,8.8,4.4,63.7,67.8,52.1,4.8,28.9,23.2,17.7,55.3,9,32.4,2.7,26.6,77.2,12.5,31.8,85.7,11.8,33.9,2.3,13.6,"(41.93570289940, -87.7038400759)"
IL,Chicago,1714000,17031210800,1714000-17031210800,"1,196",19.3,13.5,26.8,22,62.2,3.4,8.2,3.3,63.3,68.3,54,3.6,30.6,23.8,15,61.9,7.1,29.8,2.1,22.6,78.4,11,29.4,85.4,9.7,32.7,1.6,10,"(41.93574556430, -87.6989333550)"
IL,Chicago,1714000,17031210900,1714000-17031210900,"3,068",18.3,16.5,24,24.4,65.2,4.1,8.9,4.3,63.9,69.3,53.9,4.8,31,24.9,17.6,57.8,8.3,31.7,2.5,24.8,77.4,12.2,30.7,86,11.3,33.5,2.2,13.3,"(41.93543907930, -87.6933366361)"
IL,Chicago,1714000,17031220300,1714000-17031220300,"2,102",10.5,13.8,27.7,19.8,63.6,4,8.3,3,64.9,75.1,62.5,3.3,37,29.3,13,70.6,5.6,27.4,1.9,16.4,79.2,9.7,25.9,87.7,7.8,30.5,1.5,7,"(41.92846468430, -87.6950863410)"
IL,Chicago,1714000,17031220400,1714000-17031220400,"2,495",10.8,14.6,28.2,21.1,66.2,4.5,8.1,3.4,65.5,75.1,63.3,3.4,37,29.2,13.2,71,6.1,28.6,2,17,77.8,9.6,24.8,86.8,7.9,30.3,1.6,7,"(41.92843151810, -87.6999683653)"
IL,Chicago,1714000,17031220500,1714000-17031220500,"2,626",9.9,12.1,29.2,18.8,61.4,3.6,8.1,2.6,64.1,72.9,64.5,2.8,36.3,29,12.6,71.5,5,26,1.7,15.4,79.7,9.4,24.5,87.6,7,30.3,1.3,6.2,"(41.92839660090, -87.7049110565)"
IL,Chicago,1714000,17031220601,1714000-17031220601,"1,766",15,15.1,25.5,22,63.9,3.8,8.6,3.7,64.3,70.4,56.1,4,30.7,24.2,15.5,61.7,7.4,29.4,2.3,21.7,78.6,11.4,29.5,86.4,9.9,32.6,1.9,10.4,"(41.92582520890, -87.7128836553)"
IL,Chicago,1714000,17031220602,1714000-17031220602,"5,064",14.7,14.5,26.2,22.3,64.3,3.8,8.6,3.5,64.2,69.9,58,3.8,32.9,25.3,15.5,63,7,29.2,2.2,20.9,78.6,11.2,28.5,86.2,9.3,32.5,1.8,9.4,"(41.92933117740, -87.7119813662)"
IL,Chicago,1714000,17031220701,1714000-17031220701,"3,437",21.4,14.5,24.9,23.5,64,3.6,8.2,3.6,64,67.8,54.5,3.8,30.4,24.8,15,59.4,7.9,31.1,2.3,24.8,77.7,11.1,30.8,86.3,10.3,33.2,1.8,11.4,"(41.92615539150, -87.7215650630)"
IL,Chicago,1714000,17031220702,1714000-17031220702,"4,060",22,15.3,24.1,25.1,63.9,3.5,8.9,3.9,63.8,66.5,52.9,4.4,30.6,22.8,17.1,56.5,8.3,32.1,2.5,26.1,77.7,12.4,32.3,86,11.4,34.5,2,12.8,"(41.92936868960, -87.7242313064)"
IL,Chicago,1714000,17031220901,1714000-17031220901,"3,498",31.7,21.2,17.5,32.6,68.9,3.9,10.1,6.5,64.5,61.9,39.7,7.2,22.3,16.1,21.7,39.4,14.4,38.7,4.1,39.2,76.6,16.2,40.6,85.4,18.1,37.7,3.8,23.1,"(41.91918162890, -87.7212482948)"
IL,Chicago,1714000,17031220902,1714000-17031220902,"3,371",27,17,22,26,65.2,3.6,8.8,4.6,63.6,66.8,46.8,5,25.6,20.3,18.3,49.6,10.5,33.5,2.9,31.7,76.7,13.3,35.7,85.4,13.6,35.6,2.5,15.4,"(41.92271118900, -87.7218357297)"
IL,Chicago,1714000,17031221000,1714000-17031221000,"2,923",23.4,15.1,22.7,24.1,61.6,3.1,9.2,3.9,62.8,63.5,48.9,4.7,26.4,20.3,18.7,50.9,8.9,30.9,2.7,28.5,78.5,13.7,34.4,86.3,12.4,35.4,2.2,14.6,"(41.92096043070, -87.7152525573)"
IL,Chicago,1714000,17031221100,1714000-17031221100,"4,870",18.1,17.2,23,26.3,67.4,4.1,8.9,4.7,65.1,69,52.5,4.8,28.8,21.4,17.2,56.1,9.4,32.5,2.9,25.9,78.8,12.4,32.5,86.5,11.7,33.9,2.5,12.6,"(41.92102054160, -87.7103608895)"
